scraped_at,created_at,username,comment,likes
2025-12-10T14:28:01,2025-12-06T22:31:49,westafeluwwu02,@bahlillahadalia Otak dipake,0
2025-12-10T14:28:01,2025-12-06T22:30:05,lagi_mendung,GOLPUT SEPANJANG BELUM MERDEKA,0
2025-12-10T14:28:01,2025-12-06T22:29:14,andakelana,"Please sniper, pejabat yg banyak bacot yg tidak ada rasa Prihatin sama masyarakat Hanguskan saja dari bumi, biar segera ketemu sama Malaikat...",0
2025-12-10T14:28:01,2025-12-06T22:29:01,anak_desa172,Mikirin begtuan,0
2025-12-10T14:28:01,2025-12-06T22:28:13,squidward_bikini_bottom,Calon presiden tahun 2030,0
2025-12-10T14:28:01,2025-12-06T22:27:47,_psbkler,Busetttt masih sempet mikirin itu 🤦‍♂️,0
2025-12-10T14:28:01,2025-12-06T22:26:38,lilly.hai.lilly,BAHLUL WEDHUS IRENG GEMBELLL....,0
2025-12-10T14:28:01,2025-12-06T22:26:35,arwinrhega9,"Nyesel gue punya mentri macam ini, nggak ada yg bisa dibanggain",0
2025-12-10T14:28:01,2025-12-06T22:26:03,lilih_p9,Makin ancur lah,0
2025-12-10T14:28:01,2025-12-06T22:25:47,virgiians,@prabowo please pecat anjing ini,0
2025-12-10T14:28:01,2025-12-06T22:25:27,_0rdinary_man_,"Biar dapet pemasukan nih ceritanya,.. Ups....",0
2025-12-10T14:28:01,2025-12-06T22:25:11,syafina972,Ini orang  harusnya yg ketimbun longsor,0
2025-12-10T14:28:01,2025-12-06T22:24:50,rizky32ky,najis lo lill🤧,0
2025-12-10T14:28:01,2025-12-06T22:24:45,saspradhika,Siluman ampas kecap ini ada aja akal bu*lusnya. Be*rakkkk be*rak,1
2025-12-10T14:28:01,2025-12-06T22:23:15,mohirfanj,Sikontol,0
2025-12-10T14:28:01,2025-12-06T22:21:11,depallsellix,"anggota dewan/dpr/dprd yg udah jadi pemerintah/menteri, mereka udah gk perlu lagi point suara, itu cuma formalitas,. sejak jaman @jokowi soal hukum sudah HANCUR.!!",0
2025-12-10T14:28:01,2025-12-06T22:21:04,rahmi_mimiceha,DPRD isinya kebanyakan kacung,0
2025-12-10T14:28:01,2025-12-06T22:20:55,fandiiswanda,Lama lama w santet nih orang. @bahlillahadalia,5
2025-12-10T14:28:01,2025-12-06T22:19:53,imjunne,MONYET,0
2025-12-10T14:28:01,2025-12-06T22:19:05,rendymay_,"Gua mundur jadi WNI, yg duar negeri : bawa aku pergi darisini 🙌",0
2025-12-10T14:28:01,2025-12-06T22:18:21,fatihalracht,bahlul,0
2025-12-10T14:28:01,2025-12-06T22:17:52,writer019292i,BAHLIL KONTOL!!!!!!,0
2025-12-10T14:28:01,2025-12-06T22:17:11,gedealberto,"JANGAN SAMPAI RUANG DEMOKRASI WNI MAKIN SEMPIT. APAPUN YG TERJADI, LAWAN!",0
2025-12-10T14:28:01,2025-12-06T22:15:35,sky.per24,Efek samping denger kerugian yg disampaikan pak Prabowo jadi ngelantur ngomong nya😂😂,0
2025-12-10T14:28:01,2025-12-06T22:14:40,tonifindrianto,Gempa sxn,0
2025-12-10T14:28:01,2025-12-06T22:14:09,mamas_uwick,Kontoi,0
2025-12-10T14:28:01,2025-12-06T22:13:13,denrzki,Si bahlul ini ada aja gebrakan nya ampun dah😢,0
2025-12-10T14:28:01,2025-12-06T22:13:06,fauzi_rap,Biar gampang bagi kuenya Pak?,0
2025-12-10T14:28:01,2025-12-06T22:12:32,yunizarharis,LU BANYAK OMONG ANJING,0
2025-12-10T14:28:01,2025-12-06T22:11:46,yogaindrasaputra,Pokonya siapapun pemilihnya otaknya pada curut semua,0
2025-12-10T14:28:01,2025-12-06T22:10:47,miftaramadhn,Ga ada yang pengen nonjok muka nya kah?,0
2025-12-10T14:28:01,2025-12-06T22:10:12,ehmuul,Memang anj,0
2025-12-10T14:28:01,2025-12-06T22:09:52,ilhmharunn,bangsat ni orang lama lama,0
2025-12-10T14:28:01,2025-12-06T22:09:32,mn_parsan,Dasarr perusak,0
2025-12-10T14:28:01,2025-12-06T22:08:59,cacaosm,dey shibal sekiya? @bahlillahadalia baru dipuji presiden aja lu semena mena gini?,0
2025-12-10T14:28:01,2025-12-06T22:08:29,ratri.ac,LU DIEM DEH LIL. ENEG BANGET GUE !!!!,0
2025-12-10T14:28:01,2025-12-06T22:08:04,alfika9988,BISA DIEM GAK BAHLIL 🤏🫩 PENGEN GUE CUBIT OTAKNYA 🧠🤏,0
2025-12-10T14:28:01,2025-12-06T22:07:51,miramilyani,BAHLUL!!!🔥🔥🔥,1
2025-12-10T14:28:01,2025-12-06T22:07:36,nettlesshande,Baltol,0
2025-12-10T14:28:01,2025-12-06T22:06:50,rbeetl,Lihat apa yang dipedulikan?,0
2025-12-10T14:28:01,2025-12-06T22:06:44,agus_47aka,bubarkan DPRD,0
2025-12-10T14:28:01,2025-12-06T22:05:35,kevin.kinetiiic,"bapak bapak @andhiiikapratama @wendicagur @suryainsomnia tolong ini di goreng sampe gosong lah ini meskipun emang mukanya udah gosong...ngeselin bngt ini orang,otaknya isi taiiii",0
2025-12-10T14:28:01,2025-12-06T22:05:12,rian_febriansyahh,Kelakuan tuyul,0
2025-12-10T14:28:01,2025-12-06T22:05:08,sabriakhmad,"paket lengkap yah, udah jelek empati nya gak ada 😭",0
2025-12-10T14:28:01,2025-12-06T22:04:21,pudji_pas,"Persiapkan ya ,  2030 nepalkan",0
2025-12-10T14:28:01,2025-12-06T22:03:25,novarengabriel,"bumi gonjang ganjing, tetap Bahlil kaya anji...",0
2025-12-10T14:28:01,2025-12-06T22:01:54,syafar_odex,Rencana nanti TDK ada yg ikut pemilu biar adu pinalti saja,0
2025-12-10T14:28:01,2025-12-06T22:00:51,afiftio_,ni orang kok tbtb ngatur semua urusan negara,0
2025-12-10T14:28:01,2025-12-06T22:00:47,asrimanda,Panjang umur yaa pak 🙌,0
2025-12-10T14:28:01,2025-12-06T21:59:45,dh_anu7861,Ceenn asuuuu asuuu,0
2025-12-10T14:28:01,2025-12-06T21:59:36,sukmawansyah_,,0
2025-12-10T14:28:01,2025-12-06T21:58:26,febryanto355,@bahlillahadalia ini orang salah satu beban negara yg otak nya dipantat,0
2025-12-10T14:28:01,2025-12-06T21:58:16,areez_sptr,Halah jemvout,0
2025-12-10T14:28:01,2025-12-06T21:58:31,areez_sptr,@areez_sptr capeeeeeeeekkkk assuuuuu,0
2025-12-10T14:28:01,2025-12-06T21:56:29,faezal_ahmd,Udh ireng Gigi kuning mukanya kaya alien,0
2025-12-10T14:28:01,2025-12-06T21:55:27,aqil_faiz29,Hancur negara,0
2025-12-10T14:28:01,2025-12-06T21:55:24,raskil___,,0
2025-12-10T14:28:01,2025-12-06T21:54:25,xxiavey,REFORMASIIIII!!!!!!!!! 🤢🤢🤢,0
2025-12-10T14:28:01,2025-12-06T21:54:00,rahadireyhan,Makin ada aja gebrakan kntl 1 ini,0
2025-12-10T14:28:01,2025-12-06T21:53:36,valantinooo_10,Tolol,0
2025-12-10T14:28:01,2025-12-06T21:53:28,rifqifhrz22,bahlil anjengggg,0
2025-12-10T14:28:01,2025-12-06T21:52:07,why_dnsyah,Si ganteng makin tolol tp masi tetep dipertahanin nunggu di hinakan rakyat atw di hinakan tuhan pak presiden,0
2025-12-10T14:28:01,2025-12-06T21:51:44,unk_5nown,,0
2025-12-10T14:28:01,2025-12-06T21:51:32,im_did.a,Manusia kontol ini lagi,0
2025-12-10T14:28:01,2025-12-06T21:48:47,yuza_no_ijo,Jadi pengen nepalkan dpr deh,0
2025-12-10T14:28:01,2025-12-06T21:47:50,mirva_fa,Waahhh ini orang apa batu sii. Nggak punya hati nurani. Kondisi bencana kritis begini malah ngomong ngawur. Ini orang bisa dibuang ke pluto nggak si.,0
2025-12-10T14:28:01,2025-12-06T21:47:25,miunlah,Ada babi ngomong😂,0
2025-12-10T14:28:01,2025-12-06T21:46:45,dagol919,SAKIT JIWA NIH ORANG 💪💪,0
2025-12-10T14:28:01,2025-12-06T21:46:44,ayemzaaa_,"malah nanti sling pilih buat kubu masing masing, trus apa gunanya masyarakat kalo ga dilibatkan kaya gini?",0
2025-12-10T14:28:01,2025-12-06T21:46:27,akbartmhd,Atur lah pak,0
2025-12-10T14:28:01,2025-12-06T21:46:25,_rohmat15,Kowe kapan mati lil😂,0
2025-12-10T14:28:01,2025-12-06T21:45:37,iinristya,👎🏻👎🏻👎🏻👎🏻,0
2025-12-10T14:28:01,2025-12-06T21:45:28,arie_wattashie,Ga terlintas sedikitpun...,0
2025-12-10T14:28:01,2025-12-06T21:45:16,iwannashu,PPK,0
2025-12-10T14:28:01,2025-12-06T21:45:14,ayemzaaa_,wow bro ini benar benar cerdas aowkwwkwk,0
2025-12-10T14:28:01,2025-12-06T21:44:59,nananini_2025,Nanti isinya orang titipan parpol,0
2025-12-10T14:28:01,2025-12-06T21:44:19,neongneongg,Bahlil daripada blunder terus mending diam aja,0
2025-12-10T14:28:01,2025-12-06T21:44:05,wawanpay4,Jeeeemmmmbuuiuttttt😂😂😂,0
2025-12-10T14:28:01,2025-12-06T21:43:14,internet_wifi_tasikmalaya,Rakyat sudah cerdas... dia takut ralyat gak ada yang milih...😂😂😂😂,0
2025-12-10T14:28:01,2025-12-06T21:42:11,adhe_bsac,Sundalaaa 🖕,0
2025-12-10T14:28:01,2025-12-06T21:41:37,choi_choi_bikin_hepiii,Minta didemo lagi Tah? Mulutnyaaa kek asw,0
2025-12-10T14:28:01,2025-12-06T21:41:05,dandung_hanjagi,Setan pun minder ini,0
2025-12-10T14:28:01,2025-12-06T21:40:27,24ernest.cw,lg berduka tapi pikirannya udh ke sana aja si goblin,0
2025-12-10T14:28:01,2025-12-06T21:40:15,tyanszzz,Rakyat Udahh Muakkk🤮,0
2025-12-10T14:28:01,2025-12-06T21:39:00,tiaraoktavyanti,Tobat ihhh 😢,0
2025-12-10T14:28:01,2025-12-06T21:38:27,tmngrzka_,,0
2025-12-10T14:28:01,2025-12-06T21:37:18,adityo.rfq,Sarongong jelema teh,0
2025-12-10T14:28:01,2025-12-06T21:36:53,thebangkakk,GENDENGG A RAIMMU SUU??! @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-06T21:36:41,aaadibrata,🏳️🏳️🏳️,0
2025-12-10T14:28:01,2025-12-06T21:36:04,galuhpandan,Bisa tolong di shutdown aja gak ini Ya Allah makhluk ciptaan engkau,0
2025-12-10T14:28:01,2025-12-06T21:35:41,onyonfood,SEDEEENG TUYUL SATU INI,0
2025-12-10T14:28:01,2025-12-06T21:34:52,flowerstory.id,Tapi kerja bertele2… kekmana,0
2025-12-10T14:28:01,2025-12-06T21:34:46,edi_pirmansyah,Jika itu terjadi negara Konoha akan seperti nepal,0
2025-12-10T14:28:01,2025-12-06T21:34:00,nigellaraya,Kok rumahnya aman ya saat penjarahan?,0
2025-12-10T14:28:01,2025-12-06T21:33:42,gian_alghany,BAHLIL TOLOL,0
2025-12-10T14:28:01,2025-12-06T21:32:50,pebriawan_es0305,E ngak ang lil,0
2025-12-10T14:28:01,2025-12-06T21:31:51,faaaatttth,Bunuh aja,0
2025-12-10T14:28:01,2025-12-06T21:30:47,noval_maulana10,Keren banget usulan kanda kita satu ini 😂,0
2025-12-10T14:28:01,2025-12-06T21:30:43,dowisdga,ncen mbokne ancok koen iku bahlul,0
2025-12-10T14:28:01,2025-12-06T21:30:28,na_ditanyaaja,bisa stop ga sih nambahin dosa orang🤬🤬🤬,0
2025-12-10T14:28:01,2025-12-06T21:30:26,soekaraga,Rupa ama kelakuan buruk semua,0
2025-12-10T14:28:01,2025-12-06T21:30:03,mnazwaibrahim,"Ketakutan yaa sama rakyat,, ya udah pergi dari Indonesia sana bikin negara sendiri,, kamin rakyat Indonesia tanpa pemerintahan yg korup akan baik baik saja",0
2025-12-10T14:28:01,2025-12-06T21:29:50,sigitdpangestu,inovatif sekali goblin satu ini,1
2025-12-10T14:28:01,2025-12-06T21:29:39,acengdis,Wacana dia datang dari LORDNYA BERINGIN DAN BANTENG JUGA. Kan politik kali ini KOLABORASI DUA LORD ITU !! Semuanya gda yg bisa nurunin pajak kaya jepang. Udah jelas aing mah mending VOC DATANG LAGI AJA DARIPADA POLITIK GAJAH MADA,3
2025-12-10T14:28:01,2025-12-06T21:29:49,acengdis,@acengdis DAMSHT,0
2025-12-10T14:28:01,2025-12-06T21:28:27,bijiq_salaq,"Si kontol doyan ngentod ini ngapain sih, bikin kebijakan yg gk jelas......",0
2025-12-10T14:28:01,2025-12-06T21:28:21,useu.c4m_,ai mnh kunaon..,0
2025-12-10T14:28:01,2025-12-06T21:28:17,vhinoelsan,SILAHKAN KABUL KAN!!!di tunggu!!!,0
2025-12-10T14:28:01,2025-12-06T21:28:16,rifqidwiputra_,🤣,0
2025-12-10T14:28:01,2025-12-06T21:27:53,angga_oleng1928,ingat kekuasaan dan kekuatan ada di tangan rakyat..❗❗❗❗ musnhkan orang yg pngn berkuasa bgini ...❗❗❗,0
2025-12-10T14:28:01,2025-12-06T21:27:16,endarsulistiawan,Bahlil ANJENG,0
2025-12-10T14:28:01,2025-12-06T21:27:09,er.bayu,@bahlillahadalia Emang tai kalo di kasih nyawa begini jadinya,0
2025-12-10T14:28:01,2025-12-06T21:27:04,zicodera,Bahlil ngntot by one sini di byon anj,1
2025-12-10T14:28:01,2025-12-06T21:26:50,iqbalrizwan19,Ase paleh,0
2025-12-10T14:28:01,2025-12-06T21:26:46,yah_setiawan,Oke gas lagi gak nih ?,0
2025-12-10T14:28:01,2025-12-06T21:26:44,mhmmad_aqim,,0
2025-12-10T14:28:01,2025-12-06T21:25:06,atmosfer_jr123,Langsung nyapres aja Pak sekalian 😂,0
2025-12-10T14:28:01,2025-12-06T21:24:54,lisa.andriana31,"Astaqfirullah, kami masih dilanda Banjir Bandang, Tadi Pemimpinnya sekarang Anak Buahnya",0
2025-12-10T14:28:01,2025-12-06T21:24:53,imansakly,"ko keliatannya engga mempan nih teguran Tuhan, malah makin menjadi 😮",0
2025-12-10T14:28:01,2025-12-06T21:23:44,sentot.exe,keliatan bgt mau di jadiin monarki,0
2025-12-10T14:28:01,2025-12-06T21:23:41,takaarzani,"Blok,urusin tuh tambang ilegal.urusin tuh BBM Pertamina kualitas busuk",0
2025-12-10T14:28:01,2025-12-06T21:23:16,ahimawan88,Sempet2nya ya ni anjing kurap satu,0
2025-12-10T14:28:01,2025-12-06T21:22:24,mhd_faisal_l,"Oalah,banyak revisinya yaa,kenapa gak kalian para DPR yang di revisi",10
2025-12-10T14:28:01,2025-12-07T09:11:56,kibo_painting,@mhd_faisal_l selo bg selo 😂😂,1
2025-12-10T14:28:01,2025-12-07T09:43:10,mhd_faisal_l,@kibo_painting siap pak😂😂,0
2025-12-10T14:28:01,2025-12-06T21:22:12,ariesr_,BAHLUL TOT!!!,0
2025-12-10T14:28:01,2025-12-06T21:21:51,priyasintang,"Guuuoblk, danccooooook dancok",0
2025-12-10T14:28:01,2025-12-06T21:21:45,imjeje92,@bahlillahadalia anjg kau item keling,0
2025-12-10T14:28:01,2025-12-06T21:20:38,rrzap,eaaak lama2 jdi negara komunis ini😂,0
2025-12-10T14:28:01,2025-12-06T21:20:04,podcastroomasa,tung tung sahuuuuuuuurrrrrr,0
2025-12-10T14:28:01,2025-12-06T21:19:26,thoifuri21,Orang ini lagii orang ini lagi,0
2025-12-10T14:28:01,2025-12-06T21:19:14,erujungletour_,"Ngk ada bahan cerita,,,",0
2025-12-10T14:28:01,2025-12-06T21:19:12,indriana_mitra_sari,Lahhhh... Mau kena azab lewat mana pak?,0
2025-12-10T14:28:01,2025-12-06T21:18:43,pary_saputra,Besar lambung para pejabat-pejabat ini seberapa sih... Kok rakus dan tamak2 ya...,0
2025-12-10T14:28:01,2025-12-06T21:18:24,dogay_aja,Mentri dipilih rakyat biar gak muncul yg begini😂,0
2025-12-10T14:28:01,2025-12-06T21:18:09,aisyah.meily,Ya Allah kabulkan doa kami untuk org satu ini ......tolong y Allah beri azab atas apa yg diaperbuat kepada rakyat,0
2025-12-10T14:28:01,2025-12-06T21:17:02,kevin_gado_gado,Biar bisa di atur2 😂,0
2025-12-10T14:28:01,2025-12-06T21:16:32,mas_modjoe,Tahu kan kenapa akherat itu di ciptakan?,0
2025-12-10T14:28:01,2025-12-06T21:16:26,scoot.ie,"Ade aje luu gebrakan nye... &&#+))_/_?!!!+::"")/@//([[©{}©][[✓™©^√¢π§•∆∆•][¢{¢§%{✓©[",0
2025-12-10T14:28:01,2025-12-06T21:16:24,yanikusmar959,Mentri Cerdas OMON OMON ...,0
2025-12-10T14:28:01,2025-12-06T21:16:19,miaow69,Ini lagi ini lagi.. Jingan,0
2025-12-10T14:28:01,2025-12-06T21:15:57,ridho_underdeadh,"Kakanda 1 ini, emng ada gebrakanNy",0
2025-12-10T14:28:01,2025-12-06T21:15:41,teguh.anakbaik17,catat: orang yang mengubah konstitusi,0
2025-12-10T14:28:01,2025-12-06T21:15:08,fajariyah193,Takut gk di pilih rakyat ya,0
2025-12-10T14:28:01,2025-12-06T21:15:08,mauljck,h-2 sebelum rencana gue udah buat story wkwkwk ternyata bener kejadian,0
2025-12-10T14:28:01,2025-12-06T21:14:42,ianchairawan,Kok ada orang bentukan bahlil ya,0
2025-12-10T14:28:01,2025-12-06T21:13:44,nero.kzxd,Kayanya rumah Bahlil harus di parani,0
2025-12-10T14:28:01,2025-12-06T21:13:41,andhy_bogel,njeng si monyet,0
2025-12-10T14:28:01,2025-12-06T21:12:57,goba_ng82,Woooooooi bahlil bebener Bae kamu ..taubatla ya sebelum di nepalkan Allah SWT kamunya.,0
2025-12-10T14:28:01,2025-12-06T21:12:49,cucu_kambing99,🔥sedang memasak admin😂😂,0
2025-12-10T14:28:01,2025-12-06T21:12:43,lucky_graphy,Eh otak babi.. licik kau ya.. mau curang kan kau bahlul,0
2025-12-10T14:28:01,2025-12-06T21:12:36,haifoodku,Panteklah,0
2025-12-10T14:28:01,2025-12-06T21:12:22,fanji_rahmat_hidayat,"Tuyul-tuyul,Kelewat Cerdasnya Setelah Di Puji junjungannya😮",1
2025-12-10T14:28:01,2025-12-06T21:12:21,yudhapratama1188,KONTOL kau,0
2025-12-10T14:28:01,2025-12-06T21:11:44,aditegarp,Inget kata Wiji Thukul,0
2025-12-10T14:28:01,2025-12-06T21:09:55,_ris.kik,Apasih Bahlil kont,0
2025-12-10T14:28:01,2025-12-06T21:09:28,sigesitsupra100,Wong Gak Waras😢,0
2025-12-10T14:28:01,2025-12-06T21:08:56,arnolresi,DPR Dari Jalur Independen Aja Lebih Bagus. Stop Yang Partai2,0
2025-12-10T14:28:01,2025-12-06T21:08:31,dapaa779,Bahlil item kecil kucel duba duba goblin dinosaurus Brontosaurus,0
2025-12-10T14:28:01,2025-12-06T21:08:17,_aaliyahamar,Mau nyalon kayaknya dibahlul,0
2025-12-10T14:28:01,2025-12-06T21:04:52,jehananantinoakbar_,Serius ingin gua bunuh nih orang sumpah. Dari semenjak omongan bicara minyak jadi muak rasanya,0
2025-12-10T14:28:01,2025-12-06T21:04:50,marc_aldo05,"SEKALIAN PAK KLO GTU GA USAH ADA RAKYAT,,,KMI CMN SBG NPC🫡",0
2025-12-10T14:28:01,2025-12-06T21:04:42,jesavalentinovss,udah tua kenapa makin bolot pikiran nye,1
2025-12-10T14:28:01,2025-12-06T21:04:26,maldiniqoo,"Lu urus tugas  lu goblin , bacot mulu kerja ga bener",0
2025-12-10T14:28:01,2025-12-06T21:03:50,kenzopukaka29,Tidak tertolong lagi😢,0
2025-12-10T14:28:01,2025-12-06T21:03:06,rzaanamm,@bahlillahadalia goblok ramikirr ASU ASU,0
2025-12-10T14:28:01,2025-12-06T21:02:15,lukman.aces,😂😂😂😂,0
2025-12-10T14:28:01,2025-12-06T21:01:37,bigbengbend,kyknya tugas bahlul di pemerintahan ini cm bikin statement aneh2 yg bs bikin pengalihan isu,0
2025-12-10T14:28:01,2025-12-06T21:01:25,aljordanyusuf,,0
2025-12-10T14:28:01,2025-12-06T21:01:23,malalau0524,Emang si bahlil minta di nepalkan anjir,0
2025-12-10T14:28:01,2025-12-06T21:00:12,marbelinanov,Waduh,0
2025-12-10T14:28:01,2025-12-06T20:59:19,yerrico_christopher,Mana hak rakyat untuk memilih pemimpin di pilkada,0
2025-12-10T14:28:01,2025-12-06T20:59:10,tiamo.jkt,DIEM GAK LU BAHLUL !!!,0
2025-12-10T14:28:01,2025-12-06T20:58:17,deanfauzy,Bengeut sia,0
2025-12-10T14:28:01,2025-12-06T20:58:06,nengah_6174,kamu kek tele,0
2025-12-10T14:28:01,2025-12-06T20:57:48,dee_11482,Astaghfirullah.. astaghfirullah.. astaghfirullah.....🤮😒,0
2025-12-10T14:28:01,2025-12-06T20:57:32,adnandoang,,0
2025-12-10T14:28:01,2025-12-06T20:57:22,darto_masy,ya Allah boleh tdk mereka2 ini yg dzalim segera diberikan azab di dunia biat kami bisa melihat penderitaanya.Karna klo diakhirat masih lama 😢. maaf ya Allah jika lancang 😢,0
2025-12-10T14:28:01,2025-12-06T20:57:14,ranggawrdnaa,oi jelek ada ada aja kelakuan kau,0
2025-12-10T14:28:01,2025-12-06T20:56:47,pipin99s,,0
2025-12-10T14:28:01,2025-12-06T20:56:45,ridodenso_,orang jawa jawa jawa gak mau nyatet ni orang?,0
2025-12-10T14:28:01,2025-12-06T20:56:40,indrasmlc,,0
2025-12-10T14:28:01,2025-12-06T20:56:31,feniindr_,Beneran liat manusia rakus yg ga takut Allah,0
2025-12-10T14:28:01,2025-12-06T20:54:40,ghasaannn,,0
2025-12-10T14:28:01,2025-12-06T20:54:25,z_naaaaaaaa,Ih p3ngen banget aku depak palanya,0
2025-12-10T14:28:01,2025-12-06T20:54:25,d.an___n,sempet nya mikirin jabatan pas orang lagi menderita dasar anjing,0
2025-12-10T14:28:01,2025-12-06T20:54:24,166uruh,utekmu ki bisa buat mikir ngga lil bahlul,0
2025-12-10T14:28:01,2025-12-06T20:53:42,rsangga133,"Ini ide bagus sebenernya. Cuma rakyat kita aja gak ngerti. Demokrasi kek sekarang sebenarnya lebih busuk, RAKYATNYA MASIH DOYAN DISUAP BUAT MILIH, itu penyebab utama biaya politik tinggi n kepala daerah terpilih cari modal balik",0
2025-12-10T14:28:01,2025-12-06T20:53:34,deeqkey,bisa diam dulu ga sih ompong?,0
2025-12-10T14:28:01,2025-12-06T20:52:54,ibnuhajar15_,Kayanya mau jadi hokage seumur hidup,0
2025-12-10T14:28:01,2025-12-06T20:52:40,joko.firmansyahh,"Dongo emang, lagi bencana musibah msh mikirin kekuasaan, kontolll",0
2025-12-10T14:28:01,2025-12-06T20:52:17,abdul142477,"Astaghfirullah, tobat ampun 😂",0
2025-12-10T14:28:01,2025-12-06T20:51:59,ariefakbaralkaff,Gendeng,0
2025-12-10T14:28:01,2025-12-06T20:51:19,adjazu,2030 Indonesia kykny bakal bubar dah,0
2025-12-10T14:28:01,2025-12-06T20:50:27,derizooo_,"ohh GK butuh rakyat lagi kau?ya udah kami seluruh warga Indonesia tidak mau .bayar pajak,belanja di mall atau indo,tidak akan uang kami 1 rupiah pun untuk negara",0
2025-12-10T14:28:01,2025-12-06T20:49:40,shyta6,gw ditahap mual liatnya 🙏🤢🤮,0
2025-12-10T14:28:01,2025-12-06T20:49:31,wdyoctrvin,Emang ente bahluuul ya bahlil,0
2025-12-10T14:28:01,2025-12-06T20:49:11,mamen_084,"BB berpa pak bahlil ,pengen baku hantam di ring sama anda",0
2025-12-10T14:28:01,2025-12-06T20:49:06,hwsayn11,❎ide bagus ✅ide bngst,0
2025-12-10T14:28:01,2025-12-06T20:48:29,diodovanaf,Taek,0
2025-12-10T14:28:01,2025-12-06T20:47:26,karhateu5,"Duh kakanda, tolong di pikirkan lagi atas usulannya, tar kena bumerang lohhhh~",0
2025-12-10T14:28:01,2025-12-06T20:43:59,anwarfn_,😂😂😂😂😂,0
2025-12-10T14:28:01,2025-12-06T20:43:42,demonoctopus,Yakin gaada yg mau nusul bahlil pake tombak?,0
2025-12-10T14:28:01,2025-12-06T20:43:30,fadhelahmad13,gapunya otak anj,0
2025-12-10T14:28:01,2025-12-06T20:40:01,durachman_24,Dah lu urus minyak aja kenapa naik,0
2025-12-10T14:28:01,2025-12-06T20:39:51,slim_shady_yus,Orang tak ada guna,0
2025-12-10T14:28:01,2025-12-06T20:39:31,ar___iya,KENAPA??? TAKUT SAMA RAKYAT YA??? IH COMELNYA OPET KONOHA 🤣🤣🤣🤣,1175
2025-12-10T14:28:01,2025-12-07T03:05:44,fahmianma,Lebih ke goblin hitam sih 😂,11
2025-12-10T14:28:01,2025-12-07T09:02:45,aditya_risda5,lah rakyat aja gampang kena suap eh hasilnya dapet dpr jelek gajelas,4
2025-12-10T14:28:01,2025-12-07T09:50:07,ramadhan_bimo,Tepatnya copet konoha,2
2025-12-10T14:28:01,2025-12-07T11:47:23,areualdy,@aditya_risda5 Ohhh saya tidak termasuk yaa wkwk,2
2025-12-10T14:28:01,2025-12-07T16:12:48,abilaaaautiii,Ooo namnya comel opet Konoha bukan bahenol lg😂,0
2025-12-10T14:28:01,2025-12-07T20:05:33,luci_cicigirl,Ar😭,0
2025-12-10T14:28:01,2025-12-08T09:38:55,syarif_espada,Venom,0
2025-12-10T14:28:01,2025-12-08T13:44:24,rojak.gm,@melangkahdaritimur.id @bahlillahadalia 🤣,0
2025-12-10T14:28:01,2025-12-08T15:08:36,a_ptrirs,Engkau ni ape? Opet ke,0
2025-12-10T14:28:01,2025-12-06T20:38:38,intan_quriana23,Ente BAHLUL BAHLUU @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-06T20:38:21,andriimammashuri,Bounty kepala nya gak si?,0
2025-12-10T14:28:01,2025-12-06T20:38:17,sangarasta87,"IYA GAK MASALAH ASAL RAKYAT TIDAK LAGI BAYAR PAJAK, PILIH AJA KEPARAT SEMAU LU",0
2025-12-10T14:28:01,2025-12-06T20:37:57,sandy_svp,Udh gak ngerti lagi jalan pemikirannya,0
2025-12-10T14:28:01,2025-12-06T20:37:54,ut_neni,"Ini manusia bener2 gak punya hati ya, njir kesel bgt baca beritanya",0
2025-12-10T14:28:01,2025-12-06T20:37:28,varmadaaa,Suka bercanda,0
2025-12-10T14:28:01,2025-12-06T20:37:14,jalikjulianto,GOBLOK,0
2025-12-10T14:28:01,2025-12-06T20:36:51,hidayat_amrullah,"Ni orng emang rada"" dah",0
2025-12-10T14:28:01,2025-12-06T20:36:40,juanarrasyid,Pengen ngamuk ih 😭😭😭😭,0
2025-12-10T14:28:01,2025-12-06T20:36:32,ipomoearabika,Kibarkan lagi ga nih,0
2025-12-10T14:28:01,2025-12-06T20:36:12,chairanimuchlis,BANGSAT,0
2025-12-10T14:28:01,2025-12-06T20:35:56,lalat_comandojunior,sesuai nama y bah**l😂😂😂,0
2025-12-10T14:28:01,2025-12-06T20:35:14,shky.11,,0
2025-12-10T14:28:01,2025-12-06T20:34:25,zanagtc_,minimal stroke sih,0
2025-12-10T14:28:01,2025-12-06T20:33:46,whied02,Ngelunjak,0
2025-12-10T14:28:01,2025-12-06T20:33:35,bang_piihlagi07,BAHLUL,1
2025-12-10T14:28:01,2025-12-06T20:33:34,aris.jajuli,Bajungan keling,0
2025-12-10T14:28:01,2025-12-06T20:32:38,stagegiver8,Diam bangsttt,0
2025-12-10T14:28:01,2025-12-06T20:32:37,nurhidayamuhammad,Kenapa ini gak Dikanyutin sekalian,0
2025-12-10T14:28:01,2025-12-06T20:32:36,rahmanxshaq,poni lu ketinggian lil 🤧,0
2025-12-10T14:28:01,2025-12-06T20:32:31,edichandrams8,"@publicenemi_ : cs kasih tau dlu kau kan staff nya, hehe😂",0
